"","pedon_id","utm_east","utm_north","topdepth_cm","botdepth_cm","gyp_FINAL","gyp_tier"
"61431",203001,-963888.259455821,1101544.92019329,157,178,12,"KSSL"
"61432",203003,-969035.190266894,1097808.06393596,0,10,0,"KSSL"
"61433",203003,-969035.190266894,1097808.06393596,10,23,0,"KSSL"
"61434",203003,-969035.190266894,1097808.06393596,23,46,3,"KSSL"
"61435",203003,-969035.190266894,1097808.06393596,46,66,62,"KSSL"
"61436",203003,-969035.190266894,1097808.06393596,66,91,85,"KSSL"
"61437",203003,-969035.190266894,1097808.06393596,91,117,81,"KSSL"
"61438",203003,-969035.190266894,1097808.06393596,117,147,68,"KSSL"
"61439",203003,-969035.190266894,1097808.06393596,147,163,74,"KSSL"
"61440",203004,-966215.818089999,1098152.021041,0,15,80,"KSSL"
"61441",203004,-966215.818089999,1098152.021041,15,48,79,"KSSL"
"61442",203004,-966215.818089999,1098152.021041,48,81,76,"KSSL"
"61443",203004,-966215.818089999,1098152.021041,81,102,77,"KSSL"
"61444",203004,-966215.818089999,1098152.021041,102,147,81,"KSSL"
"61445",203004,-966215.818089999,1098152.021041,147,160,79,"KSSL"
"61446",203005,-947324.412969888,1124718.06430389,0,10,0,"KSSL"
"61447",203005,-947324.412969888,1124718.06430389,10,25,1,"KSSL"
"61448",203005,-947324.412969888,1124718.06430389,25,48,33,"KSSL"
"61449",203005,-947324.412969888,1124718.06430389,48,71,45,"KSSL"
"61450",203005,-947324.412969888,1124718.06430389,71,102,17,"KSSL"
"61451",203005,-947324.412969888,1124718.06430389,102,159,28,"KSSL"
"61452",203005,-947324.412969888,1124718.06430389,159,178,25,"KSSL"
"61453",203006,-945836.053876387,1124828.97118947,0,5,85,"KSSL"
"61454",203006,-945836.053876387,1124828.97118947,5,20,84,"KSSL"
"61455",203006,-945836.053876387,1124828.97118947,20,30,83,"KSSL"
"61456",203006,-945836.053876387,1124828.97118947,30,58,77,"KSSL"
"61457",203006,-945836.053876387,1124828.97118947,58,102,87,"KSSL"
"61458",203006,-945836.053876387,1124828.97118947,102,152,73,"KSSL"
"61459",203006,-945836.053876387,1124828.97118947,152,160,71,"KSSL"
"61460",203008,-939809.151472391,1141634.77635346,0,10,65,"KSSL"
"61461",203008,-939809.151472391,1141634.77635346,10,38,65,"KSSL"
"61462",203008,-939809.151472391,1141634.77635346,38,51,80,"KSSL"
"61463",203008,-939809.151472391,1141634.77635346,51,58,71,"KSSL"
"61464",203008,-939809.151472391,1141634.77635346,58,76,78,"KSSL"
"61465",203008,-939809.151472391,1141634.77635346,76,109,66,"KSSL"
"61466",203008,-939809.151472391,1141634.77635346,109,119,67,"KSSL"
"61467",203008,-939809.151472391,1141634.77635346,119,152,50,"KSSL"
"61468",197507,-695385.921239884,1269439.42364802,150,180,5,"KSSL"
"61469",197507,-695385.921239884,1269439.42364802,180,203,1,"KSSL"
"61470",197508,-640825.263763169,1286170.69075908,0,16,0,"KSSL"
"61471",277510,-783711.691721695,1011522.57944963,0,3,0,"KSSL"
"61472",277510,-783711.691721695,1011522.57944963,3,15,86,"KSSL"
"61473",277510,-783711.691721695,1011522.57944963,15,42,88,"KSSL"
"61474",277510,-783711.691721695,1011522.57944963,42,71,60,"KSSL"
"61475",277510,-783711.691721695,1011522.57944963,71,95,80,"KSSL"
"61476",277510,-783711.691721695,1011522.57944963,95,130,56,"KSSL"
"61477",277510,-783711.691721695,1011522.57944963,95,130,78,"KSSL"
"61478",277510,-783711.691721695,1011522.57944963,130,185,86,"KSSL"
"61479",262933,-786323.250016864,1015772.13394105,0,5,2,"KSSL"
"61480",262933,-786323.250016864,1015772.13394105,5,14,87,"KSSL"
"61481",262933,-786323.250016864,1015772.13394105,5,14,86,"KSSL"
"61482",262933,-786323.250016864,1015772.13394105,14,27,92,"KSSL"
"61483",262933,-786323.250016864,1015772.13394105,27,43,89,"KSSL"
"61484",262933,-786323.250016864,1015772.13394105,27,43,87,"KSSL"
"61485",262933,-786323.250016864,1015772.13394105,43,57,87,"KSSL"
"61486",262933,-786323.250016864,1015772.13394105,57,110,85,"KSSL"
"61487",262933,-786323.250016864,1015772.13394105,110,165,84,"KSSL"
"61488",275841,-472745.661024475,1644264.18329882,180,200,0,"KSSL"
"61489",303269,-1413714.99516459,1474130.43680913,0,5,0,"KSSL"
"61490",303269,-1413714.99516459,1474130.43680913,5,15,0,"KSSL"
"61491",1145897,-793874.414852382,983986.030768059,0,7,0,"KSSL"
"61492",1145897,-793874.414852382,983986.030768059,7,21,0,"KSSL"
"61493",1145897,-793874.414852382,983986.030768059,21,30,0,"KSSL"
"61494",1145897,-793874.414852382,983986.030768059,30,48,70,"KSSL"
"61495",1145897,-793874.414852382,983986.030768059,48,80,68,"KSSL"
"61496",1145897,-793874.414852382,983986.030768059,80,125,41,"KSSL"
"61497",1145897,-793874.414852382,983986.030768059,125,150,58,"KSSL"
"61498",1145897,-793874.414852382,983986.030768059,150,184,52,"KSSL"
"61499",1145897,-793874.414852382,983986.030768059,184,216,39,"KSSL"
"61500",1145898,-794375.996077061,983790.282638945,0,9,0,"KSSL"
"61501",1145898,-794375.996077061,983790.282638945,9,26,0,"KSSL"
"61502",1145898,-794375.996077061,983790.282638945,26,43,0,"KSSL"
"61503",1145898,-794375.996077061,983790.282638945,43,78,0,"KSSL"
"61504",1145898,-794375.996077061,983790.282638945,78,96,2,"KSSL"
"61505",1145898,-794375.996077061,983790.282638945,96,124,8,"KSSL"
"61506",1145898,-794375.996077061,983790.282638945,124,141,15,"KSSL"
"61507",1145898,-794375.996077061,983790.282638945,141,203,5,"KSSL"
"61508",1084813,-795282.312474954,990264.655612336,1,7,67,"KSSL"
"61509",1084813,-795282.312474954,990264.655612336,7,18,81,"KSSL"
"61510",1084813,-795282.312474954,990264.655612336,18,NA,64,"KSSL"
"61511",1173155,-808705.297605879,978415.800428627,0,8,0,"KSSL"
"61512",1173155,-808705.297605879,978415.800428627,8,22,0,"KSSL"
"61513",1173155,-808705.297605879,978415.800428627,22,40,0,"KSSL"
"61514",1173155,-808705.297605879,978415.800428627,149,203,0,"KSSL"
"61515",1145894,-778623.766361752,973511.073786378,14,23,0,"KSSL"
"61516",1145894,-778623.766361752,973511.073786378,39,50,0,"KSSL"
"61517",1145894,-778623.766361752,973511.073786378,50,66,0,"KSSL"
"61518",1145894,-778623.766361752,973511.073786378,66,99,0,"KSSL"
"61519",1145894,-778623.766361752,973511.073786378,99,128,1,"KSSL"
"61520",1145894,-778623.766361752,973511.073786378,128,158,4,"KSSL"
"61521",1145894,-778623.766361752,973511.073786378,158,206,31,"KSSL"
"61522",1145894,-778623.766361752,973511.073786378,206,235,44,"KSSL"
"61523",272627,-789980.41356916,1000373.04237185,0,3,7,"KSSL"
"61524",272627,-789980.41356916,1000373.04237185,3,8,83,"KSSL"
"61525",272627,-789980.41356916,1000373.04237185,8,28,86,"KSSL"
"61526",272627,-789980.41356916,1000373.04237185,28,45,83,"KSSL"
"61527",272627,-789980.41356916,1000373.04237185,45,65,83,"KSSL"
"61528",272627,-789980.41356916,1000373.04237185,65,80,82,"KSSL"
"61529",272627,-789980.41356916,1000373.04237185,80,99,83,"KSSL"
"61530",272627,-789980.41356916,1000373.04237185,99,NA,81,"KSSL"
"61531",272627,-789980.41356916,1000373.04237185,99,NA,80,"KSSL"
"61532",341557,-1000142.23571356,1111492.93767615,123,143,0,"KSSL"
"61533",341557,-1000142.23571356,1111492.93767615,143,162,0,"KSSL"
"61534",341557,-1000142.23571356,1111492.93767615,162,200,0,"KSSL"
"61535",360208,-944227.65196256,1141115.68153489,0,10,86,"KSSL"
"61536",360208,-944227.65196256,1141115.68153489,10,38,90,"KSSL"
"61537",360208,-944227.65196256,1141115.68153489,38,51,89,"KSSL"
"61538",360208,-944227.65196256,1141115.68153489,51,97,93,"KSSL"
"61539",360208,-944227.65196256,1141115.68153489,97,163,93,"KSSL"
"61540",360208,-944227.65196256,1141115.68153489,163,201,91,"KSSL"
"61541",360209,-968005.148834739,1179212.27568295,0,30,96,"KSSL"
"61542",360209,-968005.148834739,1179212.27568295,30,70,94,"KSSL"
"61543",360209,-968005.148834739,1179212.27568295,70,130,93,"KSSL"
"61544",360209,-968005.148834739,1179212.27568295,130,200,97,"KSSL"
"61545",361097,-956520.308085252,1167724.31861593,0,3,4,"KSSL"
"61546",361097,-956520.308085252,1167724.31861593,3,30,78,"KSSL"
"61547",361097,-956520.308085252,1167724.31861593,30,60,53,"KSSL"
"61548",361097,-956520.308085252,1167724.31861593,60,100,60,"KSSL"
"61549",361097,-956520.308085252,1167724.31861593,100,140,50,"KSSL"
"61550",361097,-956520.308085252,1167724.31861593,140,200,53,"KSSL"
"61551",360210,-956655.416261752,1167569.02733783,0,5,5,"KSSL"
"61552",360210,-956655.416261752,1167569.02733783,5,40,32,"KSSL"
"61553",360210,-956655.416261752,1167569.02733783,40,80,30,"KSSL"
"61554",360210,-956655.416261752,1167569.02733783,80,110,38,"KSSL"
"61555",360210,-956655.416261752,1167569.02733783,110,150,42,"KSSL"
"61556",360210,-956655.416261752,1167569.02733783,150,200,43,"KSSL"
"61557",360213,-943767.330328255,1140810.23962071,0,11,0,"KSSL"
"61558",360213,-943767.330328255,1140810.23962071,11,35,2,"KSSL"
"61559",360213,-943767.330328255,1140810.23962071,35,60,13,"KSSL"
"61560",360213,-943767.330328255,1140810.23962071,60,115,5,"KSSL"
"61561",360213,-943767.330328255,1140810.23962071,115,137,12,"KSSL"
"61562",360213,-943767.330328255,1140810.23962071,137,200,73,"KSSL"
"61563",360212,-952901.837168715,1192266.90677167,0,10,0,"KSSL"
"61564",360212,-952901.837168715,1192266.90677167,10,35,0,"KSSL"
"61565",360212,-952901.837168715,1192266.90677167,35,76,0,"KSSL"
"61566",360212,-952901.837168715,1192266.90677167,76,120,1,"KSSL"
"61567",360212,-952901.837168715,1192266.90677167,120,190,2,"KSSL"
"61568",360212,-952901.837168715,1192266.90677167,190,230,2,"KSSL"
"61569",314611,-420841.941536386,1529547.86163908,144,167,0,"KSSL"
"61570",314611,-420841.941536386,1529547.86163908,167,203,0,"KSSL"
"61571",314612,-402896.513663275,1535700.88861495,69,115,0,"KSSL"
"61572",438529,-620929.825264325,1195316.83296825,3,5,0,"KSSL"
"61573",437721,-582855.310337723,1179039.59388154,0,3,0,"KSSL"
"61574",437721,-582855.310337723,1179039.59388154,3,9,0,"KSSL"
"61575",437724,-582866.381563794,1179032.21630928,0,3,0,"KSSL"
"61576",437724,-582866.381563794,1179032.21630928,3,12,0,"KSSL"
"61577",437724,-582866.381563794,1179032.21630928,12,30,0,"KSSL"
"61578",437724,-582866.381563794,1179032.21630928,30,40,0,"KSSL"
"61579",437725,-582858.33358086,1179015.45007831,0,3,0,"KSSL"
"61580",437725,-582858.33358086,1179015.45007831,3,18,0,"KSSL"
"61581",437725,-582858.33358086,1179015.45007831,18,28,0,"KSSL"
"61582",437725,-582858.33358086,1179015.45007831,28,39,0,"KSSL"
"61583",437732,-550135.484970243,1149506.41314062,15,26,0,"KSSL"
"61584",437732,-550135.484970243,1149506.41314062,26,40,0,"KSSL"
"61585",437720,-550111.370494097,1149518.56074628,3,14,0,"KSSL"
"61586",365027,-997156.059368564,1110066.81257113,155,200,0,"KSSL"
"61587",547595,-386696.100626452,1574807.90207998,47,66,0,"KSSL"
"61588",547595,-386696.100626452,1574807.90207998,66,82,0,"KSSL"
"61589",547595,-386696.100626452,1574807.90207998,82,96,0,"KSSL"
"61590",547595,-386696.100626452,1574807.90207998,96,123,0,"KSSL"
"61591",547595,-386696.100626452,1574807.90207998,123,165,0,"KSSL"
"61592",547595,-386696.100626452,1574807.90207998,165,206,0,"KSSL"
"61593",435903,-707288.656540111,1233201.5270642,145,203,0,"KSSL"
"61594",475207,-712341.923405707,1226482.00565753,55,106,0,"KSSL"
"61595",475207,-712341.923405707,1226482.00565753,106,152,0,"KSSL"
"61596",475207,-712341.923405707,1226482.00565753,152,203,0,"KSSL"
"61597",421269,-611074.645266069,1219240.40616839,0,3,0,"KSSL"
"61598",421269,-611074.645266069,1219240.40616839,3,12,0,"KSSL"
"61599",421269,-611074.645266069,1219240.40616839,12,26,0,"KSSL"
"61600",421269,-611074.645266069,1219240.40616839,26,42,0,"KSSL"
"61601",421269,-611074.645266069,1219240.40616839,42,50,0,"KSSL"
"61602",421270,-611081.876649656,1219257.58073143,0,3,0,"KSSL"
"61603",421270,-611081.876649656,1219257.58073143,3,17,0,"KSSL"
"61604",421270,-611081.876649656,1219257.58073143,17,34,0,"KSSL"
"61605",421270,-611081.876649656,1219257.58073143,34,50,0,"KSSL"
"61606",421271,-611073.660701496,1219254.4392473,0,3,0,"KSSL"
"61607",421271,-611073.660701496,1219254.4392473,3,16,0,"KSSL"
"61608",421271,-611073.660701496,1219254.4392473,16,37,0,"KSSL"
"61609",421271,-611073.660701496,1219254.4392473,37,50,0,"KSSL"
"61610",421272,-611064.628568948,1219252.95427331,0,3,0,"KSSL"
"61611",421272,-611064.628568948,1219252.95427331,3,21,0,"KSSL"
"61612",421272,-611064.628568948,1219252.95427331,21,50,0,"KSSL"
"61613",421273,-611067.026133318,1219268.92720667,0,3,0,"KSSL"
"61614",421273,-611067.026133318,1219268.92720667,3,13,0,"KSSL"
"61615",421273,-611067.026133318,1219268.92720667,13,36,0,"KSSL"
"61616",421273,-611067.026133318,1219268.92720667,36,50,0,"KSSL"
"61617",421254,-614722.686460057,1226417.54203586,0,3,0,"KSSL"
"61618",421254,-614722.686460057,1226417.54203586,3,14,0,"KSSL"
"61619",421254,-614722.686460057,1226417.54203586,14,30,0,"KSSL"
"61620",421254,-614722.686460057,1226417.54203586,30,50,0,"KSSL"
"61621",421255,-614717.936142592,1226435.15265567,0,3,0,"KSSL"
"61622",421255,-614717.936142592,1226435.15265567,3,9,0,"KSSL"
"61623",421255,-614717.936142592,1226435.15265567,9,28,0,"KSSL"
"61624",421255,-614717.936142592,1226435.15265567,28,50,0,"KSSL"
"61625",421256,-614712.980850876,1226425.82954631,0,3,0,"KSSL"
"61626",421275,-586916.75463467,1233277.02488355,0,3,0,"KSSL"
"61627",364643,-709809.458042574,1229557.38064047,110,166,0,"KSSL"
"61628",364643,-709809.458042574,1229557.38064047,166,203,0,"KSSL"
"61629",364656,-712768.134988448,1228988.83634912,72,110,0,"KSSL"
"61630",364656,-712768.134988448,1228988.83634912,110,129,0,"KSSL"
"61631",364656,-712768.134988448,1228988.83634912,129,173,0,"KSSL"
"61632",364656,-712768.134988448,1228988.83634912,173,203,0,"KSSL"
"61633",547665,-895705.7600253,1496397.64034615,0,19,0,"KSSL"
"61634",547666,-998640.099027161,1094143.40893312,105,130,0,"KSSL"
"61635",361741,-432303.629418591,1530412.7539799,0,19,0,"KSSL"
"61636",415145,-405957.370073216,1536590.76315166,81,115,0,"KSSL"
"61637",415145,-405957.370073216,1536590.76315166,115,140,0,"KSSL"
"61638",415145,-405957.370073216,1536590.76315166,140,180,0,"KSSL"
"61639",415146,-384372.364779597,1522198.23493023,0,13,0,"KSSL"
"61640",415146,-384372.364779597,1522198.23493023,33,65,0,"KSSL"
"61641",415146,-384372.364779597,1522198.23493023,65,120,0,"KSSL"
"61642",456947,-527950.939583544,1182659.46632331,32,50,0,"KSSL"
"61643",456949,-527957.926089579,1182672.26392468,38,50,0,"KSSL"
"61644",52902,-566771.272316198,1139313.90037336,114,142,3,"KSSL"
"61645",339109,-418006.397362329,1059333.91816642,126,152,0,"KSSL"
"61646",339109,-418006.397362329,1059333.91816642,152,188,1,"KSSL"
"61647",339109,-418006.397362329,1059333.91816642,188,249,6,"KSSL"
"61648",339109,-418006.397362329,1059333.91816642,249,291,10,"KSSL"
"61649",339109,-418006.397362329,1059333.91816642,291,322,13,"KSSL"
"61650",339109,-418006.397362329,1059333.91816642,322,362,10,"KSSL"
"61651",339108,-418073.637374037,1059315.37321269,163,208,2,"KSSL"
"61652",339108,-418073.637374037,1059315.37321269,208,252,4,"KSSL"
"61653",339108,-418073.637374037,1059315.37321269,252,268,8,"KSSL"
"61654",339108,-418073.637374037,1059315.37321269,268,302,28,"KSSL"
"61655",339108,-418073.637374037,1059315.37321269,302,362,42,"KSSL"
"61656",378585,-705352.909580782,965180.058411292,0,20,0,"KSSL"
"61657",378585,-705352.909580782,965180.058411292,20,71,1,"KSSL"
"61658",378585,-705352.909580782,965180.058411292,71,121,25,"KSSL"
"61659",378585,-705352.909580782,965180.058411292,121,152,27,"KSSL"
"61660",713838,-581748.311853465,1622441.47174903,96,142,0,"KSSL"
"61661",713838,-581748.311853465,1622441.47174903,142,183,0,"KSSL"
"61662",488299,-723457.039813606,1293184.6445532,49,81,0,"KSSL"
"61663",488299,-723457.039813606,1293184.6445532,81,148,0,"KSSL"
"61664",488299,-723457.039813606,1293184.6445532,148,203,0,"KSSL"
"61665",476504,-605954.952768903,1288366.79085785,114,176,0,"KSSL"
"61666",476504,-605954.952768903,1288366.79085785,176,203,0,"KSSL"
"61667",475864,-639579.492495912,1153322.32528892,61,80,2,"KSSL"
"61668",475864,-639579.492495912,1153322.32528892,80,106,0,"KSSL"
"61669",410622,-1389554.77847376,1501374.36777516,47,71,0,"KSSL"
"61670",410623,-1387661.50658978,1504957.48072237,72,152,0,"KSSL"
"61671",410625,-1381344.14519332,1503727.13658752,15,36,0,"KSSL"
"61672",410625,-1381344.14519332,1503727.13658752,36,69,0,"KSSL"
"61673",410624,-1375126.16381012,1495431.98857005,102,152,0,"KSSL"
"61674",713771,-797355.293398227,1071488.59166079,0,7,0,"KSSL"
"61675",713792,-823457.468201805,1029480.35006618,20,32,0,"KSSL"
"61676",570153,-357763.358208455,1523624.87542023,59,76,0,"KSSL"
"61677",570153,-357763.358208455,1523624.87542023,76,106,0,"KSSL"
"61678",570153,-357763.358208455,1523624.87542023,106,143,0,"KSSL"
"61679",850800,-583245.633642631,1230600.15486979,0,3,0,"KSSL"
"61680",611730,-583245.633642631,1230600.15486979,0,3,0,"KSSL"
"61681",611730,-583245.633642631,1230600.15486979,3,20,0,"KSSL"
"61682",850801,-583241.78705806,1230615.70073647,0,3,0,"KSSL"
"61683",850802,-583235.031404054,1230611.83163006,0,3,0,"KSSL"
"61684",850802,-583235.031404054,1230611.83163006,3,12,0,"KSSL"
"61685",850796,-583246.543434042,1230628.40732768,0,3,0,"KSSL"
"61686",942929,-916000.089973365,1243767.02991255,0,4,0,"KSSL"
"61687",942929,-916000.089973365,1243767.02991255,18,50,0,"KSSL"
"61688",451302,-965429.119494191,1144334.61133442,0,10,77,"KSSL"
"61689",451302,-965429.119494191,1144334.61133442,10,45,90,"KSSL"
"61690",451302,-965429.119494191,1144334.61133442,45,65,93,"KSSL"
"61691",451302,-965429.119494191,1144334.61133442,65,115,90,"KSSL"
"61692",451302,-965429.119494191,1144334.61133442,115,135,86,"KSSL"
"61693",451302,-965429.119494191,1144334.61133442,135,160,89,"KSSL"
"61694",451302,-965429.119494191,1144334.61133442,160,180,90,"KSSL"
"61695",451301,-939526.768274684,1160466.355432,0,5,16,"KSSL"
"61696",451301,-939526.768274684,1160466.355432,5,15,48,"KSSL"
"61697",451301,-939526.768274684,1160466.355432,15,65,79,"KSSL"
"61698",451301,-939526.768274684,1160466.355432,65,100,73,"KSSL"
"61699",451301,-939526.768274684,1160466.355432,100,152,65,"KSSL"
"61700",422981,-952533.181373475,1142830.26528436,0,28,89,"KSSL"
"61701",422981,-952533.181373475,1142830.26528436,28,58,96,"KSSL"
"61702",422981,-952533.181373475,1142830.26528436,58,80,89,"KSSL"
"61703",422981,-952533.181373475,1142830.26528436,80,117,87,"KSSL"
"61704",422977,-952529.273812193,1142842.32246602,0,14,86,"KSSL"
"61705",422977,-952529.273812193,1142842.32246602,14,46,87,"KSSL"
"61706",422977,-952529.273812193,1142842.32246602,46,62,87,"KSSL"
"61707",422977,-952529.273812193,1142842.32246602,62,85,86,"KSSL"
"61708",451303,-952500.816053966,1142889.11567872,0,17,90,"KSSL"
"61709",451303,-952500.816053966,1142889.11567872,17,150,87,"KSSL"
"61710",451303,-952500.816053966,1142889.11567872,150,165,88,"KSSL"
"61711",667611,-958792.299566994,1120610.65067872,0,6,82,"KSSL"
"61712",667611,-958792.299566994,1120610.65067872,6,35,89,"KSSL"
"61713",667611,-958792.299566994,1120610.65067872,35,144,90,"KSSL"
"61714",667611,-958792.299566994,1120610.65067872,144,172,89,"KSSL"
"61715",667624,-961223.65225041,1124828.05140934,0,2,3,"KSSL"
"61716",667624,-961223.65225041,1124828.05140934,2,36,86,"KSSL"
"61717",667624,-961223.65225041,1124828.05140934,36,123,89,"KSSL"
"61718",667624,-961223.65225041,1124828.05140934,123,184,70,"KSSL"
"61719",451304,-949392.093606389,1141530.09279312,0,1,57,"KSSL"
"61720",451304,-949392.093606389,1141530.09279312,1,3,78,"KSSL"
"61721",451304,-949392.093606389,1141530.09279312,3,6,70,"KSSL"
"61722",451304,-949392.093606389,1141530.09279312,6,60,87,"KSSL"
"61723",667614,-956854.550959993,1140824.29508296,0,10,86,"KSSL"
"61724",667614,-956854.550959993,1140824.29508296,10,32,49,"KSSL"
"61725",667614,-956854.550959993,1140824.29508296,32,84,81,"KSSL"
"61726",667614,-956854.550959993,1140824.29508296,84,98,72,"KSSL"
"61727",667614,-956854.550959993,1140824.29508296,98,152,78,"KSSL"
"61728",667614,-956854.550959993,1140824.29508296,152,200,62,"KSSL"
"61729",422980,-957052.891425144,1140864.60310771,0,22,87,"KSSL"
"61730",422980,-957052.891425144,1140864.60310771,22,38,71,"KSSL"
"61731",422980,-957052.891425144,1140864.60310771,38,125,70,"KSSL"
"61732",422980,-957052.891425144,1140864.60310771,125,152,69,"KSSL"
"61733",422980,-957052.891425144,1140864.60310771,152,165,83,"KSSL"
"61734",422980,-957052.891425144,1140864.60310771,165,200,65,"KSSL"
"61735",451305,-955188.207402452,1140683.55131882,0,42,89,"KSSL"
